date,agg_entropy,agg_flow,disp_flow,agg_drift,agg_level,disp_level_chg,agg_entropy_chg,n_live_contracts,CPUI
2026-06-17,0.6380737643510047,0.5443670331366949,0.25552855382111667,-0.011518157862997867,-0.29078391522770325,0.3721117530339017,0.027285762541400915,4,1.904369597425891
2026-06-18,0.6318519644786486,0.1399726273342996,0.06360919094762503,0.04430909915928501,-0.16634359168999957,0.09323281025019994,-0.00622179987235616,4,0.3187394345746776
2026-06-22,0.6240872950618935,0.08353135831567933,0.12205906311050058,0.13538314777881005,-0.11629539313157713,0.1590042377161531,-0.007764669416755021,4,0.37228981350255924
2026-06-23,0.6180539411667916,0.0694813169138463,0.1359445056086675,0.18967334311673664,-0.050428081481438056,0.17448989702984904,-0.006033353895101956,4,0.3707104676904935
2026-06-24,0.6280165243493389,0.1347751414040114,0.07135204606296322,0.1544709680809935,-0.1847648375085035,0.09073354852115822,0.00996258318254728,4,0.3222795764052475
2026-06-25,0.6284989709331562,0.11749048634566665,0.0090350391690596,0.003770216695682956,-0.3010008599072011,0.10705248927302516,0.00048244658381735306,4,0.06885252659678405
2026-06-26,0.6311093118926608,0.043085052971566916,0.11688063133031935,-0.0354629314315804,-0.32462835888143504,0.1842166151668635,0.002610340959504631,4,0.28587631783332457
2026-06-29,0.6324770142137143,0.04304755989992081,0.17452940674760553,-0.0409145029416835,-0.28158079898151417,0.17452940674760553,0.0013677023210534323,4,0.4902272512282469
2026-06-30,0.630371394041141,0.0671759049812015,0.1389159360865277,-0.04051212332699818,-0.21440489400031265,0.1389159360865277,-0.0021056201725733192,4,0.4137541595624103
2026-07-01,0.6310259875464147,0.016788402781550592,0.023894787918306574,-0.011848432821536671,-0.23119329678186326,0.023894787918306574,0.0006545935052737484,4,-0.09586615085463261
2026-07-02,0.6319072397495694,0.23146249649028658,0.13161981099202302,-0.04325317883998583,-0.46265579327214984,0.13161981099202302,0.0008812522031547143,4,0.7587267801900359
2026-07-06,0.6281022301672695,0.03701434354264017,0.23488284877343668,-0.03404721351172269,-0.46674450292149666,0.2433332709992601,-0.003805009582299901,4,0.6729822189766191
2026-07-07,0.6294514274031622,0.06739052482182274,0.12203948102529456,-0.026652937189563356,-0.39935397809967393,0.12203948102529456,0.001349197235892663,4,0.3527876574651685
2026-07-08,0.614633466158539,0.33232758712932237,0.19450949934498965,0.03889204889717365,-0.06707545457431131,0.20012383535908376,-0.014817961244623201,4,1.1485359631217056
2026-07-09,0.627677683493295,0.3088090408987426,0.169064392829029,-0.03165861715030196,-0.37547584225137387,0.18266565011234093,0.013044217334756025,4,1.0479075484629825
2026-07-10,0.6257949626253084,0.09906068092013151,0.05817747672450937,0.05067666638880082,-0.27641516133124233,0.05817747672450937,-0.001882720867986576,4,0.1902162232554172
